add 533 user word
+++++++++++++++++++++++++++++
stop words size is: 1226
The current weibo list size is: 5478
The K hours weibo list size is: 6031
add 533 user word
获取特征词用时：2
宇宙		IDF：22.5296		出现次数：3		词频：3
守候		IDF：22.5296		出现次数：3		词频：3
制造		IDF：22.5296		出现次数：3		词频：3
晕倒		IDF：22.5296		出现次数：3		词频：3
规划		IDF：22.5296		出现次数：3		词频：3
制度		IDF：22.5296		出现次数：3		词频：3
宋词		IDF：22.5296		出现次数：3		词频：3
烤鸭		IDF：22.5296		出现次数：3		词频：3
点燃		IDF：22.5296		出现次数：3		词频：3
点点		IDF：22.5296		出现次数：3		词频：3
炫耀		IDF：22.5296		出现次数：3		词频：3
实践		IDF：22.5296		出现次数：3		词频：3
实际		IDF：22.5296		出现次数：3		词频：3
实验		IDF：22.5296		出现次数：3		词频：3
好人		IDF：22.5296		出现次数：3		词频：3
好似		IDF：22.5296		出现次数：3		词频：3
加强		IDF：22.5296		出现次数：3		词频：3
普及		IDF：22.5296		出现次数：3		词频：3
功课		IDF：22.5296		出现次数：3		词频：3
好日子		IDF：22.5296		出现次数：3		词频：3
好评		IDF：22.5296		出现次数：3		词频：3
上场		IDF：22.5296		出现次数：3		词频：3
风筝		IDF：22.5296		出现次数：3		词频：3
邀请		IDF：22.5296		出现次数：3		词频：3
姿势		IDF：22.5296		出现次数：3		词频：3
娃娃		IDF：22.5296		出现次数：3		词频：3
娘娘		IDF：22.5296		出现次数：3		词频：3
邮件		IDF：22.5296		出现次数：3		词频：3
上映		IDF：22.5296		出现次数：3		词频：3
解救		IDF：22.5296		出现次数：3		词频：3
字数		IDF：22.5296		出现次数：3		词频：3
解放		IDF：22.5296		出现次数：3		词频：3
燃爆		IDF：22.5296		出现次数：3		词频：3
接近		IDF：22.5296		出现次数：3		词频：3
推迟		IDF：22.5296		出现次数：3		词频：3
提示		IDF：22.5296		出现次数：3		词频：3
纸巾		IDF：22.5296		出现次数：3		词频：3
提醒		IDF：22.5296		出现次数：3		词频：3
揭露		IDF：22.5296		出现次数：3		词频：3
标题		IDF：22.5296		出现次数：3		词频：3
面对		IDF：22.5296		出现次数：3		词频：3
确认		IDF：22.5296		出现次数：3		词频：3
日出		IDF：22.5296		出现次数：3		词频：3
摇滚		IDF：22.5296		出现次数：3		词频：3
体会		IDF：22.5296		出现次数：3		词频：3
事业		IDF：22.5296		出现次数：3		词频：3
祈祷		IDF：22.5296		出现次数：3		词频：3
祖国		IDF：22.5296		出现次数：3		词频：3
祝愿		IDF：22.5296		出现次数：3		词频：3
祝贺		IDF：22.5296		出现次数：3		词频：3
經典		IDF：22.5296		出现次数：3		词频：3
招聘会		IDF：22.5296		出现次数：3		词频：3
缅怀		IDF：22.5296		出现次数：3		词频：3
睡衣		IDF：22.5296		出现次数：3		词频：3
保佑		IDF：22.5296		出现次数：3		词频：3
乘客		IDF：22.5296		出现次数：3		词频：3
突破		IDF：22.5296		出现次数：3		词频：3
梦见		IDF：22.5296		出现次数：3		词频：3
结局		IDF：22.5296		出现次数：3		词频：3
侄子		IDF：22.5296		出现次数：3		词频：3
经营		IDF：22.5296		出现次数：3		词频：3
日报		IDF：22.5296		出现次数：3		词频：3
佩服		IDF：22.5296		出现次数：3		词频：3
桌子		IDF：22.5296		出现次数：3		词频：3
细节		IDF：22.5296		出现次数：3		词频：3
探险		IDF：22.5296		出现次数：3		词频：3
书签		IDF：22.5296		出现次数：3		词频：3
组长		IDF：22.5296		出现次数：3		词频：3
组织		IDF：22.5296		出现次数：3		词频：3
数学		IDF：22.5296		出现次数：3		词频：3
众人		IDF：22.5296		出现次数：3		词频：3
数码		IDF：22.5296		出现次数：3		词频：3
休息		IDF：22.5296		出现次数：3		词频：3
整体		IDF：22.5296		出现次数：3		词频：3
整理		IDF：22.5296		出现次数：3		词频：3
预报		IDF：22.5296		出现次数：3		词频：3
筹备		IDF：22.5296		出现次数：3		词频：3
预计		IDF：22.5296		出现次数：3		词频：3
新品		IDF：22.5296		出现次数：3		词频：3
服装		IDF：22.5296		出现次数：3		词频：3
人群		IDF：22.5296		出现次数：3		词频：3
领悟		IDF：22.5296		出现次数：3		词频：3
领袖		IDF：22.5296		出现次数：3		词频：3
人物		IDF：22.5296		出现次数：3		词频：3
笔记本		IDF：22.5296		出现次数：3		词频：3
无力		IDF：22.5296		出现次数：3		词频：3
互动		IDF：22.5296		出现次数：3		词频：3
收入		IDF：22.5296		出现次数：3		词频：3
位于		IDF：22.5296		出现次数：3		词频：3
伴随		IDF：22.5296		出现次数：3		词频：3
事件		IDF：22.5296		出现次数：3		词频：3
神经		IDF：22.5296		出现次数：3		词频：3
改善		IDF：22.5296		出现次数：3		词频：3
素质		IDF：22.5296		出现次数：3		词频：3
伤害		IDF：22.5296		出现次数：3		词频：3
系列		IDF：22.5296		出现次数：3		词频：3
精品		IDF：22.5296		出现次数：3		词频：3
权利		IDF：22.5296		出现次数：3		词频：3
传播		IDF：22.5296		出现次数：3		词频：3
传媒		IDF：22.5296		出现次数：3		词频：3
传奇		IDF：22.5296		出现次数：3		词频：3
效率		IDF：22.5296		出现次数：3		词频：3
粉尘		IDF：22.5296		出现次数：3		词频：3
禁欲		IDF：22.5296		出现次数：3		词频：3
教皇		IDF：22.5296		出现次数：3		词频：3
人心		IDF：22.5296		出现次数：3		词频：3
脱离		IDF：22.5296		出现次数：3		词频：3
流浪		IDF：22.5296		出现次数：3		词频：3
登记		IDF：22.5296		出现次数：3		词频：3
悔恨		IDF：22.5296		出现次数：3		词频：3
脂肪		IDF：22.5296		出现次数：3		词频：3
全身		IDF：22.5296		出现次数：3		词频：3
洗衣		IDF：22.5296		出现次数：3		词频：3
注明		IDF：22.5296		出现次数：3		词频：3
全力以赴		IDF：22.5296		出现次数：3		词频：3
全体		IDF：22.5296		出现次数：3		词频：3
法律		IDF：22.5296		出现次数：3		词频：3
阶段		IDF：22.5296		出现次数：3		词频：3
感叹		IDF：22.5296		出现次数：3		词频：3
感想		IDF：22.5296		出现次数：3		词频：3
治愈		IDF：22.5296		出现次数：3		词频：3
感慨		IDF：22.5296		出现次数：3		词频：3
没什么		IDF：22.5296		出现次数：3		词频：3
感激		IDF：22.5296		出现次数：3		词频：3
关门		IDF：22.5296		出现次数：3		词频：3
得罪		IDF：22.5296		出现次数：3		词频：3
海龙		IDF：22.5296		出现次数：3		词频：3
循环		IDF：22.5296		出现次数：3		词频：3
海鲜		IDF：22.5296		出现次数：3		词频：3
心动		IDF：22.5296		出现次数：3		词频：3
心声		IDF：22.5296		出现次数：3		词频：3
时尚		IDF：22.5296		出现次数：3		词频：3
心想		IDF：22.5296		出现次数：3		词频：3
心意		IDF：22.5296		出现次数：3		词频：3
心愿		IDF：22.5296		出现次数：3		词频：3
心理学		IDF：22.5296		出现次数：3		词频：3
心疼		IDF：22.5296		出现次数：3		词频：3
自习		IDF：22.5296		出现次数：3		词频：3
快报		IDF：22.5296		出现次数：3		词频：3
公园		IDF：22.5296		出现次数：3		词频：3
急需		IDF：22.5296		出现次数：3		词频：3
性格		IDF：22.5296		出现次数：3		词频：3
海底		IDF：22.5296		出现次数：3		词频：3
集合		IDF：22.5296		出现次数：3		词频：3
偏见		IDF：22.5296		出现次数：3		词频：3
假装		IDF：22.5296		出现次数：3		词频：3
毅力		IDF：22.5296		出现次数：3		词频：3
倾听		IDF：22.5296		出现次数：3		词频：3
美文		IDF：22.5296		出现次数：3		词频：3
零售		IDF：22.5296		出现次数：3		词频：3
折腾		IDF：22.5296		出现次数：3		词频：3
署名		IDF：22.5296		出现次数：3		词频：3
死有余辜		IDF：22.5296		出现次数：3		词频：3
死去		IDF：22.5296		出现次数：3		词频：3
抱怨		IDF：22.5296		出现次数：3		词频：3
需求		IDF：22.5296		出现次数：3		词频：3
拉开		IDF：22.5296		出现次数：3		词频：3
眼镜		IDF：22.5296		出现次数：3		词频：3
止境		IDF：22.5296		出现次数：3		词频：3
保障		IDF：22.5296		出现次数：3		词频：3
露出		IDF：22.5296		出现次数：3		词频：3
沉醉		IDF：22.5296		出现次数：3		词频：3
人们		IDF：22.5296		出现次数：3		词频：3
水果		IDF：22.5296		出现次数：3		词频：3
穿着		IDF：22.5296		出现次数：3		词频：3
我国		IDF：22.5296		出现次数：3		词频：3
我家		IDF：22.5296		出现次数：3		词频：3
穿越		IDF：22.5296		出现次数：3		词频：3
战场		IDF：22.5296		出现次数：3		词频：3
联想		IDF：22.5296		出现次数：3		词频：3
儿子		IDF：22.5296		出现次数：3		词频：3
气势		IDF：22.5296		出现次数：3		词频：3
手段		IDF：22.5296		出现次数：3		词频：3
飞翔		IDF：22.5296		出现次数：3		词频：3
打扰		IDF：22.5296		出现次数：3		词频：3
偶遇		IDF：22.5296		出现次数：3		词频：3
看头		IDF：22.5296		出现次数：3		词频：3
老百姓		IDF：22.5296		出现次数：3		词频：3
看电视		IDF：22.5296		出现次数：3		词频：3
集中		IDF：22.5296		出现次数：3		词频：3
受伤		IDF：22.5296		出现次数：3		词频：3
厕所		IDF：22.5296		出现次数：3		词频：3
迟到		IDF：22.5296		出现次数：3		词频：3
员工		IDF：22.5296		出现次数：3		词频：3
场景		IDF：22.5296		出现次数：3		词频：3
发邮件		IDF：22.5296		出现次数：3		词频：3
发现自己		IDF：22.5296		出现次数：3		词频：3
课程		IDF：22.5296		出现次数：3		词频：3
境界		IDF：22.5296		出现次数：3		词频：3
辜负		IDF：22.5296		出现次数：3		词频：3
可憐		IDF：22.5296		出现次数：3		词频：3
喜歡		IDF：22.5296		出现次数：3		词频：3
路线		IDF：22.5296		出现次数：3		词频：3
贺电		IDF：22.5296		出现次数：3		词频：3
原定		IDF：22.5296		出现次数：3		词频：3
超标		IDF：22.5296		出现次数：3		词频：3
博物馆		IDF：22.5296		出现次数：3		词频：3
请假		IDF：22.5296		出现次数：3		词频：3
资料		IDF：22.5296		出现次数：3		词频：3
品味		IDF：22.5296		出现次数：3		词频：3
商务		IDF：22.5296		出现次数：3		词频：3
商品		IDF：22.5296		出现次数：3		词频：3
名单		IDF：22.5296		出现次数：3		词频：3
发挥		IDF：22.5296		出现次数：3		词频：3
司法		IDF：22.5296		出现次数：3		词频：3
周边		IDF：22.5296		出现次数：3		词频：3
追求		IDF：22.5296		出现次数：3		词频：3
唯有		IDF：22.5296		出现次数：3		词频：3
车队		IDF：22.5296		出现次数：3		词频：3
回应		IDF：22.5296		出现次数：3		词频：3
听力		IDF：22.5296		出现次数：3		词频：3
启动		IDF：22.5296		出现次数：3		词频：3
名额		IDF：22.5296		出现次数：3		词频：3
号码		IDF：22.5296		出现次数：3		词频：3
啦啦队		IDF：22.5296		出现次数：3		词频：3
诱惑		IDF：22.5296		出现次数：3		词频：3
走过		IDF：22.5296		出现次数：3		词频：3
处理		IDF：22.5296		出现次数：3		词频：3
逃避		IDF：22.5296		出现次数：3		词频：3
呼吸		IDF：22.5296		出现次数：3		词频：3
危机		IDF：22.5296		出现次数：3		词频：3
哀悼		IDF：22.5296		出现次数：3		词频：3
外勤		IDF：22.5296		出现次数：3		词频：3
发货		IDF：22.5296		出现次数：3		词频：3
课件		IDF：22.5296		出现次数：3		词频：3
后果		IDF：22.5296		出现次数：3		词频：3
团体		IDF：22.5296		出现次数：3		词频：3
变化		IDF：22.5296		出现次数：3		词频：3
坏事		IDF：22.5296		出现次数：3		词频：3
资讯		IDF：22.5296		出现次数：3		词频：3
厨房		IDF：22.5296		出现次数：3		词频：3
迎来		IDF：22.5296		出现次数：3		词频：3
迎接		IDF：22.5296		出现次数：3		词频：3
贡献		IDF：22.5296		出现次数：3		词频：3
输入		IDF：22.5296		出现次数：3		词频：3
请求		IDF：22.5296		出现次数：3		词频：3
咖啡		IDF：22.5296		出现次数：3		词频：3
请问		IDF：22.5296		出现次数：3		词频：3
口水		IDF：22.5296		出现次数：3		词频：3
身份证		IDF：22.5296		出现次数：3		词频：3
迷路		IDF：22.5296		出现次数：3		词频：3
嗓子		IDF：22.5296		出现次数：3		词频：3
图文		IDF：22.5296		出现次数：3		词频：3
取得		IDF：22.5296		出现次数：3		词频：3
复兴		IDF：22.5296		出现次数：3		词频：3
增加		IDF：22.5296		出现次数：3		词频：3
百家姓		IDF：17.217		出现次数：1		词频：2
广播电视		IDF：17.217		出现次数：1		词频：2
急件		IDF：17.217		出现次数：1		词频：2
子孙		IDF：17.217		出现次数：1		词频：2
委员		IDF：17.217		出现次数：1		词频：2
清明上河图		IDF：17.217		出现次数：1		词频：2
司仪		IDF：17.217		出现次数：1		词频：2
可可		IDF：17.217		出现次数：1		词频：2
帐篷		IDF：17.217		出现次数：1		词频：2
鞭炮		IDF：17.217		出现次数：1		词频：2
家教		IDF：17.217		出现次数：1		词频：2
活埋		IDF：17.217		出现次数：1		词频：2
收信人		IDF：17.217		出现次数：1		词频：2
删除		IDF：17.217		出现次数：1		词频：2
商场		IDF：17.217		出现次数：1		词频：2
胸卡		IDF：17.217		出现次数：1		词频：2
服务队		IDF：17.217		出现次数：1		词频：2
吉兆		IDF：17.217		出现次数：1		词频：2
情谊		IDF：17.217		出现次数：1		词频：2
落成		IDF：17.217		出现次数：1		词频：2
列车		IDF：17.217		出现次数：1		词频：2
椰子		IDF：17.217		出现次数：1		词频：2
资助		IDF：17.217		出现次数：1		词频：2
昏睡		IDF：17.217		出现次数：1		词频：2
解读		IDF：17.217		出现次数：1		词频：2
解剖		IDF：17.217		出现次数：1		词频：2
图表		IDF：17.217		出现次数：1		词频：2
訂位		IDF：17.217		出现次数：1		词频：2
生效		IDF：17.217		出现次数：1		词频：2
菜馆		IDF：17.217		出现次数：1		词频：2
及格		IDF：17.217		出现次数：1		词频：2
二话		IDF：17.217		出现次数：1		词频：2
银河系		IDF：17.217		出现次数：1		词频：2
作坊		IDF：17.217		出现次数：1		词频：2
選擇		IDF：17.217		出现次数：1		词频：2
下属		IDF：17.217		出现次数：1		词频：2
字幕		IDF：17.217		出现次数：1		词频：2
反革命		IDF：17.217		出现次数：1		词频：2
恋人		IDF：17.217		出现次数：1		词频：2
名师		IDF：17.217		出现次数：1		词频：2
暴露		IDF：17.217		出现次数：1		词频：2
脚步声		IDF：17.217		出现次数：1		词频：2
锅底		IDF：17.217		出现次数：1		词频：2
幼子		IDF：17.217		出现次数：1		词频：2
靠近		IDF：17.217		出现次数：1		词频：2
印刷		IDF：17.217		出现次数：1		词频：2
抹黑		IDF：17.217		出现次数：1		词频：2
发自		IDF：17.217		出现次数：1		词频：2
照相机		IDF：17.217		出现次数：1		词频：2
干妈		IDF：17.217		出现次数：1		词频：2
性能		IDF：17.217		出现次数：1		词频：2
着落		IDF：17.217		出现次数：1		词频：2
外婆		IDF：17.217		出现次数：1		词频：2
古城		IDF：17.217		出现次数：1		词频：2
古迹		IDF：17.217		出现次数：1		词频：2
开课		IDF：17.217		出现次数：1		词频：2
规范		IDF：17.217		出现次数：1		词频：2
节目单		IDF：17.217		出现次数：1		词频：2
狗肉		IDF：17.217		出现次数：1		词频：2
人大代表		IDF：17.217		出现次数：1		词频：2
向往		IDF：17.217		出现次数：1		词频：2
基地		IDF：17.217		出现次数：1		词频：2
沙尘暴		IDF：17.217		出现次数：1		词频：2
校党委		IDF：17.217		出现次数：1		词频：2
钢铁		IDF：17.217		出现次数：1		词频：2
散客		IDF：17.217		出现次数：1		词频：2
账号		IDF：17.217		出现次数：1		词频：2
挑衅		IDF：17.217		出现次数：1		词频：2
花卉		IDF：17.217		出现次数：1		词频：2
宗教		IDF：17.217		出现次数：1		词频：2
关键字		IDF：17.217		出现次数：1		词频：2
小说		IDF：17.217		出现次数：1		词频：2
丞相		IDF：17.217		出现次数：1		词频：2
天花板		IDF：17.217		出现次数：1		词频：2
天际		IDF：17.217		出现次数：1		词频：2
病人		IDF：17.217		出现次数：1		词频：2
大娘		IDF：17.217		出现次数：1		词频：2
中华民族		IDF：17.217		出现次数：1		词频：2
选项		IDF：17.217		出现次数：1		词频：2
当地人		IDF：17.217		出现次数：1		词频：2
不忍		IDF：17.217		出现次数：1		词频：2
旅人		IDF：17.217		出现次数：1		词频：2
衣架		IDF：17.217		出现次数：1		词频：2
画室		IDF：17.217		出现次数：1		词频：2
薄饼		IDF：17.217		出现次数：1		词频：2
形状		IDF：17.217		出现次数：1		词频：2
具有		IDF：17.217		出现次数：1		词频：2
新机		IDF：17.217		出现次数：1		词频：2
漏水		IDF：17.217		出现次数：1		词频：2
打扮		IDF：17.217		出现次数：1		词频：2
规律		IDF：17.217		出现次数：1		词频：2
分裂		IDF：17.217		出现次数：1		词频：2
征文		IDF：17.217		出现次数：1		词频：2
肿瘤		IDF：17.217		出现次数：1		词频：2
松涛		IDF：17.217		出现次数：1		词频：2
严惩		IDF：17.217		出现次数：1		词频：2
开辟		IDF：17.217		出现次数：1		词频：2
现代主义		IDF：17.217		出现次数：1		词频：2
手术		IDF：17.217		出现次数：1		词频：2
精华		IDF：17.217		出现次数：1		词频：2
政变		IDF：17.217		出现次数：1		词频：2
头昏		IDF：17.217		出现次数：1		词频：2
破碎		IDF：17.217		出现次数：1		词频：2
时段		IDF：17.217		出现次数：1		词频：2
寄生虫		IDF：17.217		出现次数：1		词频：2
框架		IDF：17.217		出现次数：1		词频：2
语系		IDF：17.217		出现次数：1		词频：2
圍觀		IDF：17.217		出现次数：1		词频：2
保安		IDF：17.217		出现次数：1		词频：2
召唤		IDF：17.217		出现次数：1		词频：2
糯米		IDF：17.217		出现次数：1		词频：2
三角形		IDF：17.217		出现次数：1		词频：2
入选		IDF：17.217		出现次数：1		词频：2
法学		IDF：17.217		出现次数：1		词频：2
志愿队		IDF：17.217		出现次数：1		词频：2
法官		IDF：17.217		出现次数：1		词频：2
居家		IDF：17.217		出现次数：1		词频：2
风光		IDF：17.217		出现次数：1		词频：2
团校		IDF：17.217		出现次数：1		词频：2
露面		IDF：17.217		出现次数：1		词频：2
通车		IDF：17.217		出现次数：1		词频：2
黨課		IDF：17.217		出现次数：1		词频：2
书籍		IDF：17.217		出现次数：1		词频：2
关节		IDF：17.217		出现次数：1		词频：2
李宇春		IDF：17.217		出现次数：1		词频：2
味儿		IDF：17.217		出现次数：1		词频：2
表达式		IDF：17.217		出现次数：1		词频：2
关灯		IDF：17.217		出现次数：1		词频：2
巧合		IDF：17.217		出现次数：1		词频：2
振兴		IDF：17.217		出现次数：1		词频：2
粉色		IDF：17.217		出现次数：1		词频：2
模样		IDF：15.8307		出现次数：2		词频：2
贺词		IDF：15.8307		出现次数：2		词频：2
橡皮		IDF：15.8307		出现次数：2		词频：2
党史		IDF：15.8307		出现次数：2		词频：2
感覺		IDF：15.8307		出现次数：2		词频：2
发霉		IDF：15.8307		出现次数：2		词频：2
愿望		IDF：15.8307		出现次数：2		词频：2
国度		IDF：15.8307		出现次数：2		词频：2
乒乓球		IDF：15.8307		出现次数：2		词频：2
进驻		IDF：15.8307		出现次数：2		词频：2
陈奕迅		IDF：15.8307		出现次数：2		词频：2
慧心		IDF：15.8307		出现次数：2		词频：2
慕尼黑		IDF：15.8307		出现次数：2		词频：2
乐趣		IDF：15.8307		出现次数：2		词频：2
慢慢来		IDF：15.8307		出现次数：2		词频：2
欢喜		IDF：15.8307		出现次数：2		词频：2
所謂		IDF：15.8307		出现次数：2		词频：2
僵尸		IDF：15.8307		出现次数：2		词频：2
破坏		IDF：15.8307		出现次数：2		词频：2
踏进		IDF：15.8307		出现次数：2		词频：2
聆听		IDF：15.8307		出现次数：2		词频：2
根源		IDF：15.8307		出现次数：2		词频：2
书桌		IDF：15.8307		出现次数：2		词频：2
手腕		IDF：15.8307		出现次数：2		词频：2
硬盘		IDF：15.8307		出现次数：2		词频：2
才子		IDF：15.8307		出现次数：2		词频：2
才学		IDF：15.8307		出现次数：2		词频：2
校对		IDF：15.8307		出现次数：2		词频：2
书评		IDF：15.8307		出现次数：2		词频：2
耐力		IDF：15.8307		出现次数：2		词频：2
后宫		IDF：15.8307		出现次数：2		词频：2
考验		IDF：15.8307		出现次数：2		词频：2
打卡		IDF：15.8307		出现次数：2		词频：2
考证		IDF：15.8307		出现次数：2		词频：2
发送		IDF：15.8307		出现次数：2		词频：2
买房		IDF：15.8307		出现次数：2		词频：2
偷拍		IDF：15.8307		出现次数：2		词频：2
柴油发动机		IDF：15.8307		出现次数：2		词频：2
双方		IDF：15.8307		出现次数：2		词频：2
柠檬		IDF：15.8307		出现次数：2		词频：2
隧道		IDF：15.8307		出现次数：2		词频：2
停水		IDF：15.8307		出现次数：2		词频：2
碰到		IDF：15.8307		出现次数：2		词频：2
香蕉		IDF：15.8307		出现次数：2		词频：2
戏剧		IDF：15.8307		出现次数：2		词频：2
习惯性		IDF：15.8307		出现次数：2		词频：2
短信内容		IDF：15.8307		出现次数：2		词频：2
先烈		IDF：15.8307		出现次数：2		词频：2
充电		IDF：15.8307		出现次数：2		词频：2
成就感		IDF：15.8307		出现次数：2		词频：2
聚焦		IDF：15.8307		出现次数：2		词频：2
石头		IDF：15.8307		出现次数：2		词频：2
聚会		IDF：15.8307		出现次数：2		词频：2
院长		IDF：15.8307		出现次数：2		词频：2
允许		IDF：15.8307		出现次数：2		词频：2
森林		IDF：15.8307		出现次数：2		词频：2
砒霜		IDF：15.8307		出现次数：2		词频：2
饺子		IDF：15.8307		出现次数：2		词频：2
联系人		IDF：15.8307		出现次数：2		词频：2
陪同		IDF：15.8307		出现次数：2		词频：2
战斗力		IDF：15.8307		出现次数：2		词频：2
乡民		IDF：15.8307		出现次数：2		词频：2
联播		IDF：15.8307		出现次数：2		词频：2
联手		IDF：15.8307		出现次数：2		词频：2
战胜		IDF：15.8307		出现次数：2		词频：2
陷入		IDF：15.8307		出现次数：2		词频：2
团聚		IDF：15.8307		出现次数：2		词频：2
联动		IDF：15.8307		出现次数：2		词频：2
友谊		IDF：15.8307		出现次数：2		词频：2
房间		IDF：15.8307		出现次数：2		词频：2
职位		IDF：15.8307		出现次数：2		词频：2
心底		IDF：15.8307		出现次数：2		词频：2
土鳖		IDF：15.8307		出现次数：2		词频：2
关联		IDF：15.8307		出现次数：2		词频：2
土豆		IDF：15.8307		出现次数：2		词频：2
丸子		IDF：15.8307		出现次数：2		词频：2
为主		IDF：15.8307		出现次数：2		词频：2
心满意足		IDF：15.8307		出现次数：2		词频：2
问心无愧		IDF：15.8307		出现次数：2		词频：2
身心		IDF：15.8307		出现次数：2		词频：2
相约		IDF：15.8307		出现次数：2		词频：2
相见		IDF：15.8307		出现次数：2		词频：2
心目		IDF：15.8307		出现次数：2		词频：2
心碎		IDF：15.8307		出现次数：2		词频：2
自动化		IDF：15.8307		出现次数：2		词频：2
共有		IDF：15.8307		出现次数：2		词频：2
看不到		IDF：15.8307		出现次数：2		词频：2
自以为是		IDF：15.8307		出现次数：2		词频：2
为难		IDF：15.8307		出现次数：2		词频：2
自主		IDF：15.8307		出现次数：2		词频：2
看出		IDF：15.8307		出现次数：2		词频：2
公车		IDF：15.8307		出现次数：2		词频：2
每张		IDF：15.8307		出现次数：2		词频：2
圍脖		IDF：15.8307		出现次数：2		词频：2
快攻		IDF：15.8307		出现次数：2		词频：2
快码		IDF：15.8307		出现次数：2		词频：2
看成		IDF：15.8307		出现次数：2		词频：2
间隙		IDF：15.8307		出现次数：2		词频：2
忽略		IDF：15.8307		出现次数：2		词频：2
骑马		IDF：15.8307		出现次数：2		词频：2
怀抱		IDF：15.8307		出现次数：2		词频：2
公开课		IDF：15.8307		出现次数：2		词频：2
怜悯		IDF：15.8307		出现次数：2		词频：2
归还		IDF：15.8307		出现次数：2		词频：2
舍弃		IDF：15.8307		出现次数：2		词频：2
录入		IDF：15.8307		出现次数：2		词频：2
取回		IDF：15.8307		出现次数：2		词频：2
求生		IDF：15.8307		出现次数：2		词频：2
形态		IDF：15.8307		出现次数：2		词频：2
相亲		IDF：15.8307		出现次数：2		词频：2
求人		IDF：15.8307		出现次数：2		词频：2
中央		IDF：15.8307		出现次数：2		词频：2
影像		IDF：15.8307		出现次数：2		词频：2
影子		IDF：15.8307		出现次数：2		词频：2
致敬		IDF：15.8307		出现次数：2		词频：2
影片		IDF：15.8307		出现次数：2		词频：2
财产		IDF：15.8307		出现次数：2		词频：2
致力		IDF：15.8307		出现次数：2		词频：2
同行		IDF：15.8307		出现次数：2		词频：2
在乎		IDF：15.8307		出现次数：2		词频：2
心事		IDF：15.8307		出现次数：2		词频：2
气功		IDF：15.8307		出现次数：2		词频：2
过渡		IDF：15.8307		出现次数：2		词频：2
自拔		IDF：15.8307		出现次数：2		词频：2
责任感		IDF：15.8307		出现次数：2		词频：2
自杀		IDF：15.8307		出现次数：2		词频：2
在意		IDF：15.8307		出现次数：2		词频：2
迷失		IDF：15.8307		出现次数：2		词频：2
自然		IDF：15.8307		出现次数：2		词频：2
名义		IDF：15.8307		出现次数：2		词频：2
气氛		IDF：15.8307		出现次数：2		词频：2
气泡		IDF：15.8307		出现次数：2		词频：2
中长期		IDF：15.8307		出现次数：2		词频：2
相反		IDF：15.8307		出现次数：2		词频：2
征途		IDF：15.8307		出现次数：2		词频：2
水平		IDF：15.8307		出现次数：2		词频：2
情愿		IDF：15.8307		出现次数：2		词频：2
眼角		IDF：15.8307		出现次数：2		词频：2
正比		IDF：15.8307		出现次数：2		词频：2
阳台		IDF：15.8307		出现次数：2		词频：2
胡言乱语		IDF：15.8307		出现次数：2		词频：2
胡萝卜		IDF：15.8307		出现次数：2		词频：2
惊吓		IDF：15.8307		出现次数：2		词频：2
眼镜蛇		IDF：15.8307		出现次数：2		词频：2
久等		IDF：15.8307		出现次数：2		词频：2
背道而驰		IDF：15.8307		出现次数：2		词频：2
惩罚		IDF：15.8307		出现次数：2		词频：2
驱赶		IDF：15.8307		出现次数：2		词频：2
国道		IDF：15.8307		出现次数：2		词频：2
义卖		IDF：15.8307		出现次数：2		词频：2
入门		IDF：15.8307		出现次数：2		词频：2
入狱		IDF：15.8307		出现次数：2		词频：2
身份		IDF：15.8307		出现次数：2		词频：2
欲哭无泪		IDF：15.8307		出现次数：2		词频：2
欺凌		IDF：15.8307		出现次数：2		词频：2
感同身受		IDF：15.8307		出现次数：2		词频：2
睡着		IDF：15.8307		出现次数：2		词频：2
党支部		IDF：15.8307		出现次数：2		词频：2
贵族		IDF：15.8307		出现次数：2		词频：2
歌名		IDF：15.8307		出现次数：2		词频：2
马甲		IDF：15.8307		出现次数：2		词频：2
背叛		IDF：15.8307		出现次数：2		词频：2
着装		IDF：15.8307		出现次数：2		词频：2
背影		IDF：15.8307		出现次数：2		词频：2
意志		IDF：15.8307		出现次数：2		词频：2
意图		IDF：15.8307		出现次数：2		词频：2
入学		IDF：15.8307		出现次数：2		词频：2
马路		IDF：15.8307		出现次数：2		词频：2
入座		IDF：15.8307		出现次数：2		词频：2
主办		IDF：15.8307		出现次数：2		词频：2
段时间		IDF：15.8307		出现次数：2		词频：2
验证		IDF：15.8307		出现次数：2		词频：2
残废		IDF：15.8307		出现次数：2		词频：2
殊不知		IDF：15.8307		出现次数：2		词频：2
圈圈		IDF：15.8307		出现次数：2		词频：2
贫血		IDF：15.8307		出现次数：2		词频：2
怨言		IDF：15.8307		出现次数：2		词频：2
购买		IDF：15.8307		出现次数：2		词频：2
死心		IDF：15.8307		出现次数：2		词频：2
真假		IDF：15.8307		出现次数：2		词频：2
公务员		IDF：15.8307		出现次数：2		词频：2
总统		IDF：15.8307		出现次数：2		词频：2
贯彻		IDF：15.8307		出现次数：2		词频：2
贱人		IDF：15.8307		出现次数：2		词频：2
死亡		IDF：15.8307		出现次数：2		词频：2
全家		IDF：15.8307		出现次数：2		词频：2
正轨		IDF：15.8307		出现次数：2		词频：2
举手		IDF：15.8307		出现次数：2		词频：2
正门		IDF：15.8307		出现次数：2		词频：2
主题曲		IDF：15.8307		出现次数：2		词频：2
